deal_id,customer_id,salesperson_id,deal_value,current_stage,status,created_date,closed_date,date_logic_error,deal_duration_days,customer_company,customer_contact,customer_email,customer_phone,customer_email_status,salesperson_name,salesperson_email,salesperson_role,salesperson_email_status,activity_count,last_activity_date,act_call,act_email,act_follow_up,act_meeting,act_note,act_unknown,email_count,last_email_date,positive_emails,negative_emails,engagement_score
D0336,C0347,U014,75747.02,Prospecting,lost,,,False,,Spencer Llc,Mrs. Shannon Jacobson,mrs.shannon.jacobson@yahoo.com,+1-352-407-1678x11266,valid,Michele Williams,michele.williams@gmail.com,rep,valid,6,2026-06-20,0.0,1.0,2.0,3.0,0.0,0.0,1,,0,1,13
D0337,C0384,U005,,Proposal Sent,lost,,,False,,Simpson Ltd,Michael Smith,michael.smith@COMPANY.COM,637-857-3839x5972,placeholder,Cristian Santos,cristian.santos@gmail.com,unknown,valid,2,2026-04-30,1.0,0.0,0.0,0.0,1.0,0.0,1,,0,0,5
D0338,C0074,U003,2773.94,Proposal Sent,open,2026-04-09,,False,,Martin Ltd,Rhonda Martin,rhonda.martin@yahoo.com,5656379473,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,2,,0,1,2
D0339,C0277,U006,80263.7,Proposal Sent,open,2025-11-29,,False,,Tate Llc,Mary Hernandez,mary.hernandez@gmail.com,(406)544-7421,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,7,2026-04-12,2.0,2.0,1.0,2.0,0.0,0.0,2,2026-07-08,1,0,16
D0340,C0309,U006,5735.64,,,2026-05-29,,False,,Krause-Gonzalez,Matthew Rodriguez,matthew.rodriguez@hotmail.com,001-263-991-7410x11947,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,3,2026-04-22,1.0,1.0,0.0,0.0,1.0,0.0,1,,1,0,7
D0341,C0027,U002,60340.58,Closed Won,lost,,,False,,Green Llc,Gabriel Juarez,gabriel.juarez@yahoo.com,264-517-0805x310,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,0,,,,,,,,1,,0,1,1
D0342,C0168,U014,8058.56,Proposal Sent,closed,,,False,,"Barnes, Jackson And Gutierrez",Heather Bennett,heather.bennett@yahoo.com,001-632-371-0405,valid,Michele Williams,michele.williams@gmail.com,rep,valid,2,2026-05-02,0.0,0.0,0.0,2.0,0.0,0.0,2,,0,2,6
D0343,C0411,U013,27417.71,Closed Lost,open,,,False,,Davidson-Hahn,Todd Reynolds,todd.reynolds@yahoo.com,918-777-5803x046,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,4,,2.0,1.0,0.0,0.0,1.0,0.0,2,2026-07-03,1,0,10
D0344,C0072,U014,16809.98,Proposal Sent,lost,,,False,,Ponce-Hale,Kurt Hurley,kurt.hurley@yahoo.com,+1-265-728-1685,valid,Michele Williams,michele.williams@gmail.com,rep,valid,0,,,,,,,,1,2026-01-17,1,0,1
D0345,C0033,U008,40014.0,Prospecting,lost,,2026-01-13,False,,"Pierce, Bell And Chavez",David Griffith,david.griffith@yahoo.com,682-333-7498,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,2,2026-02-21,2,0,4
D0346,C0051,U007,55729.19,Prospecting,lost,,,False,,Sloan-Raymond,Elizabeth Harrell,elizabeth.harrell@gmail.com,312.936.8516x048,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,4,2026-11-07,0.0,1.0,0.0,3.0,0.0,0.0,1,,1,0,9
D0347,C0313,U004,82819.96,,open,,,False,,Johnson Inc,Nathan Sullivan,nathan.sullivan@gmail.com,+1-287-582-9310x2707,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,2,2026-03-25,1,1,4
D0348,C0219,U010,59460.0,Negotiation,closed,,,False,,"Baker, Stephens And Thompson",Holly Valdez,,,missing,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0349,C0057,U010,9654.1,Closed Lost,lost,2026-02-01,,False,,Harmon Plc,Arthur West,arthur.west@yahoo.com,891.878.3908x47007,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,3,2025-05-11,0.0,0.0,3.0,0.0,0.0,0.0,1,2026-05-03,0,0,7
D0350,C0054,U011,55356.59,Closed Won,lost,2026-05-02,,False,,"Garcia, Burns And Russell",Amanda Wood,amanda.wood@yahoo.com,,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,3,2026-07-18,0.0,1.0,0.0,1.0,0.0,1.0,1,2026-01-04,0,1,7
D0351,C0383,U003,45859.86,Qualified,,2025-11-21,,False,,"Lane, Simon And Duarte",James Palmer,james.palmer@hotmail.com,+1-873-908-0695x814,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,3,2026-03-04,1.0,1.0,0.0,1.0,0.0,0.0,0,,0,0,6
D0352,C0442,U006,61435.57,Negotiation,won,,,False,,Greene Ltd,Megan Compton,megan.compton@hotmail.com,(952)857-1509,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,0,,,,,,,,2,2025-12-29,1,1,2
D0353,C0257,U007,32330.11,Qualified,won,,,False,,"Ellis, Ortega And Andrade",Christopher Morales,christopher.morales@yahoo.com,+1-528-597-5585x56659,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,1,,0,1,3
D0354,C0055,U014,21142.64,Negotiation,open,,,False,,"Lewis, Fowler And Maddox",Gavin Zhang,gavin.zhang@hotmail.com,218.639.3352,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0355,C0205,U007,19137.0,Closed Won,closed,,,False,,Pruitt Ltd,Holly Chapman,holly.chapman@hotmail.com,+1-233-847-2122x816,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,2,2025-12-04,0.0,0.0,0.0,2.0,0.0,0.0,1,,0,1,5
D0356,C0182,U014,25587.32,Closed Won,open,2026-06-26,,False,,Rogers Llc,Shannon Green,shannon.green@hotmail.com,+1-643-628-3096x5207,valid,Michele Williams,michele.williams@gmail.com,rep,valid,1,2026-02-03,0.0,0.0,0.0,0.0,1.0,0.0,3,2025-12-05,0,1,5
D0357,C0009,U003,8569.4,Closed Lost,lost,2026-09-04,2026-04-29,True,,Baxter Inc,Scott Pierce,scott.pierce@gmail.com,+1-880-213-2677x3602,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,2,2026-01-27,0.0,1.0,1.0,0.0,0.0,0.0,1,2026-03-11,1,0,5
D0358,C0214,U010,44036.15,Qualified,,,,False,,Mitchell Inc,Emily Hayes,emily.hayes@hotmail.com,+1-849-629-9556x20533,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,2,,0.0,0.0,1.0,0.0,0.0,1.0,2,,2,0,6
D0359,C0214,U010,72208.0,Prospecting,,2025-11-11,,False,,Mitchell Inc,Emily Hayes,emily.hayes@hotmail.com,+1-849-629-9556x20533,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,0,,,,,,,,1,2026-03-27,0,0,1
D0360,C0291,U006,48940.49,Prospecting,open,,,False,,Cook-Gonzalez,Rhonda Miller,rhonda.miller@yahoo.com,001-521-571-7477,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,0,,,,,,,,2,2026-04-24,2,0,2
D0361,C0040,U003,44665.29,Closed Lost,won,2026-06-08,,False,,Cook-Santiago,Erin Steele,erin.steele@yahoo.com,+1-968-807-1545x16808,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,1,2026-04-04,0,1,1
D0362,C0346,U011,5906.65,,won,2026-10-01,,False,,Palmer Group,William Martinez,william.martinez@gmail.com,627.954.8015x71647,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,0,,,,,,,,1,,1,0,1
D0363,C0289,U012,81708.54,Negotiation,lost,2026-03-10,2026-04-27,False,48.0,Moore Inc,Marcus Palmer,marcus.palmer@gmail.com,+1-458-354-2493,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,0,,,,,,,,2,2026-07-14,1,0,2
D0364,C0379,U005,54046.55,Proposal Sent,open,,,False,,Mcdowell-Evans,Jordan Santiago,jordan.santiago@hotmail.com,252-832-1941x680,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,1,2026-01-12,0,1,3
D0365,C0315,U001,8389.6,Negotiation,,,,False,,Rogers-Huff,Jennifer Martinez,jennifer.martinez@hotmail.com,001-382-353-0925,valid,Allison Hill,allison.hillgmail.com,manager,malformed,2,2026-05-05,0.0,1.0,1.0,0.0,0.0,0.0,1,,0,1,5
D0366,C0311,U005,63409.34,Proposal Sent,won,2026-01-15,,False,,"Nichols, Frey And Cook",Anthony Shea,anthony.sheagmail.com,,malformed,Cristian Santos,cristian.santos@gmail.com,unknown,valid,2,2025-06-11,0.0,0.0,0.0,0.0,1.0,1.0,4,2026-04-08,2,1,8
D0367,C0408,U003,16597.57,Proposal Sent,won,,,False,,"Martinez, Stanton And Bennett",Jasmine Combs,jasmine.combs@hotmail.com,6177537030,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,3,2026-07-04,0.0,0.0,0.0,1.0,1.0,1.0,1,2026-02-24,0,1,7
D0368,C0300,U014,64355.57,Qualified,,2026-01-07,,False,,"Miller, Cross And Fox",Nicole Ramirez,nicole.ramirez@hotmail.com,689-213-7189,valid,Michele Williams,michele.williams@gmail.com,rep,valid,3,2026-02-13,1.0,0.0,1.0,0.0,0.0,1.0,0,,0,0,6
D0369,C0083,U004,23577.02,Closed Won,open,,,False,,Murphy Llc,Lance Simmons,lance.simmons@hotmail.com,,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,2026-09-02,0.0,0.0,1.0,1.0,0.0,0.0,0,,0,0,4
D0370,C0152,U008,58573.08,,won,,,False,,Yang Inc,Scott Sanchez,scott.sanchez@yahoo.com,(662)320-8635x365,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,0,,,,,,,,0,,0,0,0
D0371,C0145,U013,27860.0,Closed Lost,lost,2026-04-16,,False,,"Shaffer, Garcia And Richardson",James Li,james.li@gmail.com,+1-921-589-0927x5326,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,6,2026-02-07,1.0,2.0,3.0,0.0,0.0,0.0,2,2025-12-12,0,1,14
D0372,C0426,U007,23801.83,Proposal Sent,lost,2026-10-04,,False,,Stewart-Reyes,David Brewer,david.brewer@yahoo.com,348-388-1431,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,2,,0.0,0.0,1.0,1.0,0.0,0.0,0,,0,0,4
D0373,C0371,U011,29673.45,Proposal Sent,closed,,,False,,Austin-Juarez,Erik Stafford,,472-987-0320x32074,missing,Monica Herrera,monica.herreragmail.com,rep,malformed,1,2025-12-12,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0374,C0005,U014,35839.27,Prospecting,open,,,False,,Farmer-Ryan,Kerry Smith,kerry.smith@yahoo.com,401.454.3039x1171,valid,Michele Williams,michele.williams@gmail.com,rep,valid,0,,,,,,,,2,2026-07-12,1,1,2
D0375,C0143,U005,3478.99,Proposal Sent,open,2025-12-05,,False,,Smith-Rubio,Michael Anderson,michael.anderson@COMPANY.COM,+1-542-841-5415x2064,placeholder,Cristian Santos,cristian.santos@gmail.com,unknown,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,1,,0,1,3
D0376,C0322,U002,73012.81,Prospecting,open,,,False,,York Group,Philip Robinson,philip.robinsongmail.com,992-992-9831x6873,malformed,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,1,2026-05-02,0,0,3
D0377,C0092,U002,40490.79,Qualified,won,,,False,,"Travis, Reed And Ross",Kayla Rodriguez,kayla.rodriguez@gmail.com,514.473.2104x696,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,4,2026-07-02,2.0,0.0,1.0,1.0,0.0,0.0,4,2025-04-11,1,2,12
D0378,C0129,U003,33463.72,Prospecting,won,,,False,,Chambers-Taylor,David Moore,david.moore@yahoo.com,(317)397-9688x6805,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,0,,,,,,,,1,,1,0,1
D0379,C0089,U008,83282.0,Prospecting,,,,False,,Martin Ltd,Travis Stone,travis.stone@yahoo.com,343-484-2498,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,3,2026-02-07,0.0,0.0,0.0,3.0,0.0,0.0,0,,0,0,6
D0380,C0272,U013,55218.74,Closed Won,won,2026-03-24,,False,,"Mathis, Harrison And Banks",James Wells,james.wells@gmail.com,530.360.4633,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,,0.0,1.0,0.0,1.0,0.0,0.0,2,2026-07-23,1,1,6
D0381,C0036,U010,3066.86,Proposal Sent,,2026-01-07,,False,,"James, Kerr And Evans",Jessica Carroll,jessica.carroll@gmail.com,+1-213-834-1232x812,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,2,2026-03-13,0.0,1.0,1.0,0.0,0.0,0.0,0,,0,0,4
D0382,C0336,U007,59954.61,Proposal Sent,open,,,False,,Turner Plc,Mrs. Toni Avila,mrs.toni.avila@gmail.com,5644628792,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,2,,0.0,0.0,1.0,1.0,0.0,0.0,1,2025-12-08,0,1,5
D0383,C0390,U008,71978.1,Closed Lost,lost,,,False,,Ramos Inc,Kelly Jones,kelly.jones@yahoo.com,,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,2,2026-07-30,1.0,1.0,0.0,0.0,0.0,0.0,1,,0,1,5
D0384,C0348,U014,46197.89,Closed Lost,open,,,False,,Cox And Sons,Kurt Ewing,kurt.ewing@gmail.com,967.849.9465,valid,Michele Williams,michele.williams@gmail.com,rep,valid,5,2026-05-07,1.0,1.0,0.0,2.0,0.0,1.0,0,,0,0,10
D0385,C0185,U009,71738.66,Negotiation,open,2026-01-02,,False,,Delacruz Plc,Lisa Kennedy,lisa.kennedy@gmail.com,416.784.6022x35697,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,2,,0.0,0.0,1.0,1.0,0.0,0.0,1,2026-03-18,0,1,5
D0386,C0020,U007,76354.47,Proposal Sent,won,2026-04-07,,False,,"Phillips, Martinez And Fisher",Megan Orr,megan.orr@hotmail.com,001-746-980-4436,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,2,,0.0,1.0,0.0,0.0,1.0,0.0,1,2026-01-15,1,0,5
D0387,C0372,U004,17623.24,Qualified,open,2025-10-12,,False,,Wilson-Woodard,Jeremy Zhang Md,jeremy.zhang.md@yahoo.com,512.215.1342x2849,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,,1.0,1.0,0.0,0.0,0.0,0.0,3,2026-05-26,1,1,7
D0388,C0400,U009,46083.99,Negotiation,,2026-02-19,,False,,Barrett Plc,Albert Buchanan,albert.buchanan@COMPANY.COM,297.918.9569,placeholder,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,0,,0,0,2
D0389,C0028,U006,19175.13,Prospecting,lost,,2026-07-06,False,,Combs Plc,Cameron Caldwell,cameron.caldwell@hotmail.com,674.352.9912,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,4,2026-09-06,1.0,1.0,0.0,0.0,0.0,2.0,0,,0,0,8
D0390,C0117,U002,42322.71,Prospecting,open,,,False,,Gonzalez And Sons,,roy.porter@hotmail.com,+1-254-277-7252x28728,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,3,2026-05-02,1.0,0.0,1.0,0.0,1.0,0.0,1,,0,1,7
D0391,C0355,U011,15882.79,Qualified,open,2026-06-17,,False,,"Cain, Contreras And Jackson",Wayne Harris,wayne.harris@hotmail.com,583-344-0496,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,1,,1.0,0.0,0.0,0.0,0.0,0.0,1,,0,1,3
D0392,C0085,U014,11034.0,Prospecting,open,2025-12-05,,False,,Edwards-Ramirez,Allison Lopez,allison.lopez@hotmail.com,(381)944-7394x7312,valid,Michele Williams,michele.williams@gmail.com,rep,valid,2,2026-05-27,2.0,0.0,0.0,0.0,0.0,0.0,3,2026-07-22,2,1,7
D0393,C0215,U006,82983.75,Closed Won,lost,2025-12-20,2026-01-07,False,18.0,Taylor-Quinn,Julie Howard,julie.howard@yahoo.com,281.229.1428x3411,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0394,C0086,U006,24370.1,Prospecting,open,,,False,,Roach Group,Rita Ponce Dvm,rita.ponce.dvm@hotmail.com,(518)484-4225x831,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,5,2025-11-13,0.0,1.0,2.0,0.0,0.0,2.0,1,2026-01-05,1,0,11
D0395,C0221,U004,9847.32,Prospecting,open,2026-01-05,,False,,Clark-Martin,Alison Williams,alison.williams@hotmail.com,001-622-480-9202,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,1,,0.0,0.0,0.0,0.0,1.0,0.0,0,,0,0,2
D0396,C0245,U002,16480.97,Prospecting,open,,,False,,Martin Ltd,Sandra Walker,sandra.walker@gmail.com,(338)994-4846x31224,valid,Noah Rhodes,noah.rhodes@gmail.com,manager,valid,1,,0.0,0.0,0.0,1.0,0.0,0.0,2,2026-12-07,0,2,4
D0397,C0408,U013,,Closed Lost,open,2026-04-06,2026-05-05,False,29.0,"Martinez, Stanton And Bennett",Jasmine Combs,jasmine.combs@hotmail.com,6177537030,valid,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,2,2026-04-26,0.0,0.0,0.0,1.0,1.0,0.0,1,,0,0,5
D0398,C0350,U001,52606.16,Qualified,,,,False,,Guerrero Plc,Rebecca Harris,rebecca.harris@hotmail.com,978.748.5880x0616,valid,Allison Hill,allison.hillgmail.com,manager,malformed,6,2026-04-26,3.0,1.0,0.0,1.0,1.0,0.0,1,,0,1,13
D0399,C0003,U009,83881.39,Proposal Sent,won,,,False,,"Ross, Robinson And Bright",,ann.williams@gmail.com,(626)291-6697,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,4,2026-10-02,0.0,2.0,0.0,2.0,0.0,0.0,1,2026-12-07,1,0,9
D0400,C0390,U011,17675.54,Proposal Sent,won,2026-07-04,,False,,Ramos Inc,Kelly Jones,kelly.jones@yahoo.com,,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,3,2026-06-02,0.0,0.0,0.0,1.0,1.0,1.0,1,2026-11-05,0,1,7
D0401,C0339,U001,,Prospecting,lost,2026-05-03,,False,,"Brown, Flores And Johns",Christopher Nelson,christopher.nelson@yahoo.com,+1-750-744-8183x2192,valid,Allison Hill,allison.hillgmail.com,manager,malformed,1,,0.0,0.0,1.0,0.0,0.0,0.0,1,,1,0,3
D0402,C0375,U001,14696.81,,open,2025-12-10,,False,,Scott-Allen,Jennifer Smith,jennifer.smith@gmail.com,(666)442-1476,valid,Allison Hill,allison.hillgmail.com,manager,malformed,0,,,,,,,,1,2026-06-10,0,1,1
D0403,C0365,U008,63881.74,Negotiation,lost,2026-05-19,,False,,"Taylor, Morales And Fuller",Bradley Moore,bradley.moore@COMPANY.COM,329.865.7724x29543,placeholder,Gina Moore,gina.moore@yahoo.com,rep,valid,2,,0.0,0.0,0.0,2.0,0.0,0.0,2,2026-04-21,2,0,6
D0404,C0119,U012,75928.99,Closed Won,won,2026-01-16,,False,,Patel Group,Joseph Hill,joseph.hill@yahoo.com,5866211823,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,3,2026-02-02,1.0,0.0,0.0,1.0,1.0,0.0,0,,0,0,6
D0405,C0108,U010,32686.0,Closed Lost,open,,,False,,"Brown, Ford And Roman",Jennifer Velasquez,jennifer.velasquez@hotmail.com,391.906.5180,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,0,,,,,,,,3,2026-07-12,3,0,3
D0406,C0169,U003,24930.45,Prospecting,open,,,False,,Peterson Group,Benjamin Mcmahon,benjamin.mcmahon@gmail.com,599-870-6296x20153,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,5,2026-06-17,0.0,3.0,1.0,0.0,0.0,1.0,0,,0,0,10
D0407,C0173,U004,67427.17,Negotiation,open,2026-06-23,,False,,Cardenas-Barnes,Sharon Wells,sharon.wells@gmail.com,441.460.8989x9217,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,2,,0.0,1.0,1.0,0.0,0.0,0.0,0,,0,0,4
D0408,C0279,U014,35876.63,Proposal Sent,open,2025-12-30,,False,,"Ramirez, Fuller And Wilkins",Cody Brown,cody.brown@yahoo.com,3208994510,valid,Michele Williams,michele.williams@gmail.com,rep,valid,4,2026-07-25,0.0,2.0,1.0,0.0,0.0,1.0,4,2026-03-09,2,0,12
D0409,C0422,U008,62456.48,Proposal Sent,open,,,False,,Andrade And Sons,Cheryl Gray,cheryl.gray@yahoo.com,696-430-9938x42530,valid,Gina Moore,gina.moore@yahoo.com,rep,valid,2,,0.0,1.0,1.0,0.0,0.0,0.0,0,,0,0,4
D0410,C0111,U010,36383.95,Qualified,open,,,False,,"Barnes, Miranda And Stephenson",Daniel Garcia,,5792030673,missing,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0411,C0267,U007,42856.3,Closed Lost,open,,,False,,"Bray, Garcia And Stewart",Kim Lopez,kim.lopez@hotmail.com,780.703.8457x620,valid,Abigail Shaffer,abigail.shaffer@gmail.com,rep,valid,4,2025-03-11,1.0,2.0,0.0,1.0,0.0,0.0,5,2026-06-23,3,1,13
D0412,C0181,U005,2830.17,Proposal Sent,open,2026-07-02,,False,,Stevens-Robinson,Joseph Hanson,joseph.hanson@hotmail.com,308-958-9944,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,5,2026-07-11,1.0,2.0,1.0,1.0,0.0,0.0,4,2026-04-09,2,2,14
D0413,C0378,U010,40224.01,Prospecting,,2026-01-19,,False,,"Jones, Williams And Rodriguez",Brandon Guerrero,brandon.guerrero@hotmail.com,254-391-8017x226,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,3,2026-01-18,0.0,0.0,0.0,0.0,2.0,1.0,3,2026-04-04,1,2,9
D0414,C0187,U011,7403.33,Closed Lost,open,2025-11-22,,False,,"Gonzalez, Watson And Smith",Roy Lee,roy.lee@hotmail.com,6334542168,valid,Monica Herrera,monica.herreragmail.com,rep,malformed,2,,1.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,4
D0415,C0353,U010,8260.08,,won,2026-06-09,2026-07-09,False,30.0,Davis-Reed,Gregory Stanley,gregory.stanley@gmail.com,249.711.4152,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,1,,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0416,C0447,U001,40356.97,Prospecting,lost,,2026-06-26,False,,Alexander-Wagner,Paige Weiss,paige.weiss@yahoo.com,4666149828,valid,Allison Hill,allison.hillgmail.com,manager,malformed,3,2026-05-30,1.0,0.0,1.0,0.0,1.0,0.0,0,,0,0,6
D0417,C0359,U013,83435.0,Proposal Sent,open,2025-06-12,,False,,Castro-Graham,Amanda Moore,amanda.moore@COMPANY.COM,(204)348-2070,placeholder,Lisa Hensley,lisa.hensley@yahoo.com,rep,valid,3,2025-05-11,1.0,1.0,1.0,0.0,0.0,0.0,5,2026-07-16,3,1,11
D0418,C0381,U010,,Proposal Sent,won,,,False,,Horton And Sons,Christine Wong,christine.wong@hotmail.com,868.231.4727,valid,Ryan Munoz,ryan.munoz@yahoo.com,rep,valid,1,,0.0,1.0,0.0,0.0,0.0,0.0,2,2026-05-14,2,0,4
D0419,C0188,U006,45478.0,Closed Lost,,,,False,,Colon Llc,Joy Meyer,joy.meyer@hotmail.com,262-457-5326x03323,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,0,,,,,,,,3,2026-04-20,2,0,3
D0420,C0313,U006,8790.28,Prospecting,won,2025-11-24,,False,,Johnson Inc,Nathan Sullivan,nathan.sullivan@gmail.com,+1-287-582-9310x2707,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,2,2026-01-07,1.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,4
D0421,C0056,U012,14067.0,Qualified,,2026-06-26,,False,,Huerta Plc,Christopher Guerrero,christopher.guerrero@COMPANY.COM,6202539502,placeholder,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,1,2025-12-24,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0422,C0345,U009,30449.47,Qualified,,,,False,,Weiss Inc,Michelle Brandt,michelle.brandt@gmail.com,001-880-813-8759x27125,valid,Gabrielle Davis,gabrielle.davis@yahoo.com,rep,valid,1,2025-11-01,0.0,0.0,0.0,1.0,0.0,0.0,1,2025-11-20,0,0,3
D0423,C0011,U014,55330.11,Proposal Sent,closed,,,False,,Yu Inc,Andrea Jones,andrea.jones@gmail.com,(719)639-9091x6998,valid,Michele Williams,michele.williams@gmail.com,rep,valid,3,,0.0,1.0,0.0,0.0,2.0,0.0,0,,0,0,6
D0424,C0336,U012,38678.9,Closed Lost,closed,,,False,,Turner Plc,Mrs. Toni Avila,mrs.toni.avila@gmail.com,5644628792,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,2,,0.0,0.0,0.0,1.0,1.0,0.0,4,2025-11-19,1,1,8
D0425,C0131,U004,65774.1,Closed Lost,lost,,2026-01-08,False,,Myers-Barton,Kathryn Cooper,kathryn.cooper@gmail.com,914.761.1254x5738,valid,Daniel Wagner,daniel.wagner@yahoo.com,admin,valid,1,2026-01-18,0.0,1.0,0.0,0.0,0.0,0.0,1,2026-03-19,1,0,3
D0426,C0080,U012,82762.71,,won,2026-03-08,,False,,Kramer-Cooper,Lori Ingram,lori.ingram@hotmail.com,001-252-605-8527x72217,valid,Jamie Arnold,jamie.arnold@hotmail.com,rep,valid,0,,,,,,,,0,,0,0,0
D0427,C0021,U006,23244.0,Qualified,,2026-06-01,,False,,Ramos-Lewis,Steven Flynn,steven.flynn@gmail.com,+1-514-989-5134x33200,valid,Connie Lawrence,connie.lawrence@gmail.com,rep,valid,1,,0.0,0.0,1.0,0.0,0.0,0.0,3,2026-11-01,1,0,5
D0428,C0174,U003,82951.38,Closed Won,,2026-03-23,,False,,Stokes And Sons,Blake Vega,blake.vega@gmail.com,+1-929-245-1168x6854,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,1,2026-10-02,0.0,1.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0429,C0389,U003,1858.57,Closed Lost,lost,,2026-06-06,False,,Wagner-Miller,Paul Ward,paul.ward@hotmail.com,928.763.2666,valid,Angie Henderson,angie.hendersongmail.com,manager,malformed,1,2026-03-15,1.0,0.0,0.0,0.0,0.0,0.0,0,,0,0,2
D0430,C0238,U005,29780.15,Qualified,,2025-11-23,,False,,Vaughn Inc,David Combs,david.combs@gmail.com,,valid,Cristian Santos,cristian.santos@gmail.com,unknown,valid,3,2026-07-07,2.0,0.0,1.0,0.0,0.0,0.0,0,,0,0,6
